bg2010gj,bg2010ge,bg2020gj,bg2020ge,wt_pop,wt_adult,wt_hh,wt_fam,wt_hu,parea
G39013109522001,391319522001,G39013109522001,391319522001,1,1,1,1,1,1
G39013109522001,391319522001,G39013109523005,391319523005,0,0,0,0,0,0
G39013109522001,391319522001,G39013109524002,391319524002,0,0,0,0,0,0
G39013109522002,391319522002,G39013109522002,391319522002,1,1,1,1,1,1
G39013109522003,391319522003,G39013109522003,391319522003,1,1,1,1,1,1
G39013109522004,391319522004,G39013109522004,391319522004,1,1,1,1,1,1
G39013109523001,391319523001,G39013109523005,391319523005,0.701471115895,0.69552385637,0.730277185501,0.73786407767,0.725546058879,0.918492726433
G39013109523001,391319523001,G39013109524002,391319524002,0,0,0,0,0,0
G39013109523001,391319523001,G39013109523004,391319523004,0.298528884105,0.30447614363,0.269722814499,0.26213592233,0.274453941121,0.081507273567
G39013109523002,391319523002,G39013109523001,391319523001,1,1,1,1,1,1
G39013109523003,391319523003,G39013109523002,391319523002,1,1,1,1,1,1
G39013109523004,391319523004,G39013109523003,391319523003,1,1,1,1,1,1
G39013109524001,391319524001,G39013109524002,391319524002,0.982708933718,0.979616306954,0.972162740899,0.986440677966,0.969407265774,0.943936944447
G39013109524001,391319524001,G39013109524001,391319524001,0.017291066282,0.020383693046,0.027837259101,0.013559322034,0.030592734226,0.056063055553
G39013109524002,391319524002,G39013109524002,391319524002,0.005555555556,0.002386634845,0.001976284585,0.004854368932,0.003144654088,0.157634360843
G39013109524002,391319524002,G39013109524001,391319524001,0.994444444444,0.997613365155,0.998023715415,0.995145631068,0.996855345912,0.842365639157
G39013109524003,391319524003,G39013109524001,391319524001,1,1,1,1,1,1
G39013109524004,391319524004,G39013109524001,391319524001,1,1,1,1,1,1
G39013109525001,391319525001,G39013109525001,391319525001,1,1,1,1,1,1
G39013109525002,391319525002,G39013109525003,391319525003,1,1,1,1,1,1
G39013109525003,391319525003,G39013109525002,391319525002,1,1,1,1,1,1
G39013109525004,391319525004,G39013109525003,391319525003,1,1,1,1,1,1
G39013109526001,391319526001,G39013109526021,391319526021,1,1,1,1,1,1
G39013109526002,391319526002,G39013109526013,391319526013,0.716705882353,0.720052083333,0.713735558408,0.720136518771,0.726150392817,0.830546080346
G39013109526002,391319526002,G39013109526011,391319526011,0.283294117647,0.279947916667,0.286264441592,0.279863481229,0.273849607183,0.169453919654
G39013109526003,391319526003,G39013109526012,391319526012,1,1,1,1,1,1
G39013109526003,391319526003,G39013109527003,391319527003,0,0,0,0,0,0
G39013109527001,391319527001,G39013109527001,391319527001,1,1,1,1,1,1
G39013109527002,391319527002,G39013109527002,391319527002,1,1,1,1,1,1
G39013109527003,391319527003,G39013109527003,391319527003,1,1,1,1,1,1
G39013306001021,391336001021,G39013306001021,391336001021,1,1,1,1,1,1
G39013306001022,391336001022,G39013306001022,391336001022,1,1,1,1,1,1
G39013306001031,391336001031,G39013306001033,391336001033,1,1,1,1,1,1
G39013306001032,391336001032,G39013306001031,391336001031,1,1,1,1,1,1
G39013306001033,391336001033,G39013306001032,391336001032,1,1,1,1,1,1
G39013306001034,391336001034,G39013306001033,391336001033,1,1,1,1,1,1
G39013306002001,391336002001,G39013306002001,391336002001,1,1,1,1,1,1
G39013306002002,391336002002,G39013306002002,391336002002,1,1,1,1,1,1
G39013306002003,391336002003,G39013306002003,391336002003,1,1,1,1,1,1
G39013306003011,391336003011,G39013306003031,391336003031,1,1,1,1,1,1
G39013306003012,391336003012,G39013306003041,391336003041,1,1,1,1,1,0.999700747363
G39013306003012,391336003012,G39013306003042,391336003042,0,0,0,0,0,2.99252637e-4
G39013306003013,391336003013,G39013306003032,391336003032,1,1,1,1,1,0.997829295619
G39013306003013,391336003013,G39013306003033,391336003033,0,0,0,0,0,0.002170704381
G39013306003014,391336003014,G39013306003033,391336003033,1,1,1,1,1,0.999716237613
G39013306003014,391336003014,G39013306003042,391336003042,0,0,0,0,0,2.83762387e-4
G39013306003015,391336003015,G39013306003042,391336003042,1,1,1,1,1,1
G39013306003021,391336003021,G39013306003021,391336003021,1,1,1,1,1,1
G39013306003022,391336003022,G39013306003022,391336003022,1,1,1,1,1,1
G39013306003023,391336003023,G39013306003024,391336003024,0.37003968254,0.391056137012,0.369953051643,0.39756097561,0.37410071942399997,0.619941515585
G39013306003023,391336003023,G39013306003023,391336003023,0.62996031746,0.608943862988,0.630046948357,0.60243902439,0.625899280576,0.380058484415
G39013306004011,391336004011,G39013306004011,391336004011,0.207469941161,0.190704032809,0.176952141058,0.20962888666,0.177650429799,0.798161647187
G39013306004011,391336004011,G39013306004012,391336004012,0.413660782809,0.428913192071,0.460957178841,0.381143430291,0.474498567335,0.083008150808
G39013306004011,391336004011,G39013306004013,391336004013,0.37886927603,0.38038277512,0.362090680101,0.409227683049,0.347851002865,0.118830202005
G39013306004012,391336004012,G39013306004014,391336004014,1,1,1,1,1,1
G39013306004013,391336004013,G39013306004015,391336004015,1,1,1,1,1,1
G39013306004021,391336004021,G39013306004021,391336004021,0.992973751137,0.993013717338,0.993535446197,0.993776463898,0.993362082726,0.999027839341
G39013306004021,391336004021,G39013306016001,391336016001,0.007026248863,0.006986282662,0.006464553803,0.006223536102,0.006637917274,9.72160659e-4
G39013306004022,391336004022,G39013306004023,391336004023,0.457766642806,0.425176056338,0.401771336554,0.524096385542,0.384839650146,0.395021269641
G39013306004022,391336004022,G39013306004022,391336004022,0.540085860722,0.572681660774,0.596386960546,0.473373981091,0.613335782192,0.602590346501
G39013306004022,391336004022,G39013306016002,391336016002,1.01631961e-4,8.8529102e-5,9.5262916e-5,1.06912538e-4,9.4860201e-5,5.42666e-4
G39013306004022,391336004022,G39013306016001,391336016001,0.002045864511,0.002053753785,0.001746439984,0.00242272083,0.001729707461,0.001845717858
G39013306004031,391336004031,G39013306004031,391336004031,1,1,1,1,1,1
G39013306004032,391336004032,G39013306004032,391336004032,1,1,1,1,1,1
G39013306004033,391336004033,G39013306004033,391336004033,1,1,1,1,1,1
G39013306004034,391336004034,G39013306004034,391336004034,1,1,1,1,1,0.996152736658
G39013306004034,391336004034,G39013306004023,391336004023,0,0,0,0,0,0.003847263342
G39013306005001,391336005001,G39013306005001,391336005001,1,1,1,1,1,1
G39013306005002,391336005002,G39013306005002,391336005002,1,1,1,1,1,1
G39013306005003,391336005003,G39013306005003,391336005003,1,1,1,1,1,1
G39013306005004,391336005004,G39013306005004,391336005004,1,1,1,1,1,1
G39013306005005,391336005005,G39013306005005,391336005005,1,1,1,1,1,1
G39013306006021,391336006021,G39013306006021,391336006021,1,1,1,1,1,1
G39013306006022,391336006022,G39013306006022,391336006022,1,1,1,1,1,1
G39013306006031,391336006031,G39013306006031,391336006031,1,1,1,1,1,1
G39013306006032,391336006032,G39013306006032,391336006032,1,1,1,1,1,1
G39013306007031,391336007031,G39013306007031,391336007031,1,1,1,1,1,1
G39013306007041,391336007041,G39013306007041,391336007041,1,1,1,1,1,1
G39013306007051,391336007051,G39013306007051,391336007051,1,1,1,1,1,1
G39013306007061,391336007061,G39013306007061,391336007061,0.487838300788,0.498163452709,0.495229007634,0.492379835873,0.496466431095,0.489401679744
G39013306007061,391336007061,G39013306007062,391336007062,0.512161699212,0.501836547291,0.504770992366,0.507620164127,0.503533568905,0.510598320256
G39013306008001,391336008001,G39013306008001,391336008001,1,1,1,1,1,1
G39013306008002,391336008002,G39013306008002,391336008002,1,1,1,1,1,1
G39013306008003,391336008003,G39013306008003,391336008003,1,1,1,1,1,1
G39013306009011,391336009011,G39013306009011,391336009011,1,1,1,1,1,1
G39013306009012,391336009012,G39013306009012,391336009012,1,1,1,1,1,1
G39013306009013,391336009013,G39013306009013,391336009013,1,1,1,1,1,1
G39013306009014,391336009014,G39013306009014,391336009014,1,1,1,1,1,1
G39013306009021,391336009021,G39013306009021,391336009021,1,1,1,1,1,1
G39013306009022,391336009022,G39013306009022,391336009022,1,1,1,1,1,1
G39013306009023,391336009023,G39013306009023,391336009023,1,1,1,1,1,0.97760886241
G39013306009023,391336009023,G39013306010003,391336010003,0,0,0,0,0,0.02239113759
G39013306009024,391336009024,G39013306009024,391336009024,1,1,1,1,1,1
G39013306010001,391336010001,G39013306008001,391336008001,0,0,0,0,0,3.79666714e-4
G39013306010001,391336010001,G39013306010001,391336010001,1,1,1,1,1,0.999620333286
G39013306010002,391336010002,G39013306010002,391336010002,1,1,1,1,1,1
G39013306010003,391336010003,G39013306010003,391336010003,1,1,1,1,1,1
G39013306011001,391336011001,G39013306011001,391336011001,1,1,1,1,1,0.998897748399
G39013306011001,391336011001,G39013306008003,391336008003,0,0,0,0,0,0.001102251601
G39013306011002,391336011002,G39013306011002,391336011002,1,1,1,1,1,1
G39013306011003,391336011003,G39013306011003,391336011003,1,1,1,1,1,0.995833643556
G39013306011003,391336011003,G39013306008001,391336008001,0,0,0,0,0,0.004166356444
G39013306012001,391336012001,G39013306012001,391336012001,1,1,1,1,1,1
G39013306012002,391336012002,G39013306012002,391336012002,1,1,1,1,1,1
G39013306012003,391336012003,G39013306012003,391336012003,1,1,1,1,1,1
G39013306012004,391336012004,G39013306012004,391336012004,1,1,1,1,1,1
G39013306013001,391336013001,G39013306013001,391336013001,1,1,1,1,1,1
G39013306013002,391336013002,G39013306013002,391336013002,1,1,1,1,1,1
G39013306013003,391336013003,G39013306013003,391336013003,0.497467642093,0.487272727273,0.451831750339,0.522448979592,0.43710292249,0.853042261327
G39013306013003,391336013003,G39013306013001,391336013001,0.502532357907,0.512727272727,0.548168249661,0.477551020408,0.56289707751,0.146957738673
G39013306013004,391336013004,G39013306013004,391336013004,1,1,1,1,1,1
G39013306014001,391336014001,G39013306014001,391336014001,1,1,1,1,1,1
G39013306014002,391336014002,G39013306014002,391336014002,1,1,1,1,1,1
G39013306014003,391336014003,G39013306014003,391336014003,1,1,1,1,1,1
G39013306014004,391336014004,G39013306014004,391336014004,1,1,1,1,1,0.993674227615
G39013306014004,391336014004,G39013306017032,391336017032,0,0,0,0,0,0.006325772385
G39013306015011,391336015011,G39013306015011,391336015011,1,1,1,1,1,1
G39013306015012,391336015012,G39013306015012,391336015012,1,1,1,1,1,1
G39013306015021,391336015021,G39013306015021,391336015021,1,1,1,1,1,1
G39013306015022,391336015022,G39013306015021,391336015021,1,1,1,1,1,1
G39013306015023,391336015023,G39013306015021,391336015021,1,1,1,1,1,1
G39013306015031,391336015031,G39013306015031,391336015031,1,1,1,1,1,1
G39013306015032,391336015032,G39013306015032,391336015032,1,1,1,1,1,1
G39013306015033,391336015033,G39013306015033,391336015033,0.995238186797,0.996001121436,0.995858007428,0.99097966062,0.995979505876,0.999578767525
G39013306015033,391336015033,G39013306015021,391336015021,0.004761813203,0.003998878564,0.004141992572,0.00902033938,0.004020494124,4.21232475e-4
G39013306016001,391336016001,G39013306016001,391336016001,0.994897904718,0.994766504177,0.994760108257,0.994696638632,0.994721970398,0.99284839269
G39013306016001,391336016001,G39013306004021,391336004021,0.005102095282,0.005233495823,0.005239891743,0.005303361368,0.005278029602,0.00715160731
G39013306016002,391336016002,G39013306016002,391336016002,1,1,1,1,1,1
G39013306016003,391336016003,G39013306016003,391336016003,1,1,1,1,1,1
G39013306016004,391336016004,G39013306016004,391336016004,1,1,1,1,1,1
G39013306017011,391336017011,G39013306017032,391336017032,0.4165232358,0.435651811745,0.442292796282,0.360330578512,0.440665701881,0.498615135201
G39013306017011,391336017011,G39013306017031,391336017031,0.5834767642,0.564348188255,0.557707203718,0.639669421488,0.559334298119,0.501384864799
G39013306017012,391336017012,G39013306017042,391336017042,0.597376373609,0.588500820559,0.56077949732,0.619784707998,0.551676892615,0.633755431058
G39013306017012,391336017012,G39013306017041,391336017041,0.402623626391,0.411499179441,0.43922050268,0.380215292002,0.448323107385,0.366244568942
G39013306017021,391336017021,G39013306017021,391336017021,1,1,1,1,1,1
G39013306017022,391336017022,G39013306017022,391336017022,1,1,1,1,1,1
G39013306017023,391336017023,G39013306017023,391336017023,1,1,1,1,1,1
G39013306018011,391336018011,G39013306018011,391336018011,1,1,1,1,1,1
G39013306018012,391336018012,G39013306018012,391336018012,1,1,1,1,1,1
G39013306018021,391336018021,G39013306018021,391336018021,1,1,1,1,1,1
G39013306018022,391336018022,G39013306018022,391336018022,1,1,1,1,1,1
G39013306019011,391336019011,G39013306019012,391336019012,0.848284960422,0.856332703214,0.854545454545,0.853658536585,0.849498327759,0.7624672999
G39013306019011,391336019011,G39013306019011,391336019011,0.151715039578,0.143667296786,0.145454545455,0.146341463415,0.150501672241,0.2375327001
G39013306019012,391336019012,G39013306019012,391336019012,0.498990918264,0.506518904824,0.503250975293,0.504424778761,0.507389162562,0.517811485803
G39013306019012,391336019012,G39013306019011,391336019011,0.501009081736,0.493481095176,0.496749024707,0.495575221239,0.492610837438,0.482188514197
G39013306019021,391336019021,G39013306019021,391336019021,1,1,1,1,1,1
G39013306019022,391336019022,G39013306019022,391336019022,0.996098679546,0.997113409532,0.99632754888,0.997209111905,0.997843163628,0.999500109278
G39013306019022,391336019022,G39013306019021,391336019021,0.003813882532,0.002780352178,0.003603603604,0.002688172043,0.002116402116,4.70038399e-4
G39013306019022,391336019022,G39009908130001,390998130001,8.7437921e-5,1.0623829e-4,6.8847516e-5,1.02716052e-4,4.0434256e-5,2.9852323e-5
G39013306020001,391336020001,G39013306020001,391336020001,1,1,1,1,1,1
G39013306020002,391336020002,G39013306020002,391336020002,1,1,1,1,1,1
G39013306020003,391336020003,G39013306020003,391336020003,1,1,1,1,1,1
G39013306020004,391336020004,G39013306020004,391336020004,1,1,1,1,1,1
G39013306021001,391336021001,G39013306021022,391336021022,1,1,1,1,1,1
G39013306021002,391336021002,G39013306021012,391336021012,1,1,1,1,1,1
G39013306021003,391336021003,G39013306021021,391336021021,1,1,1,1,1,1
G39013306021004,391336021004,G39013306021011,391336021011,0.534700315457,0.53134479272,0.542253521127,0.537549407115,0.540384615385,0.556350632152
G39013306021004,391336021004,G39013306021012,391336021012,0.465299684543,0.46865520728,0.457746478873,0.462450592885,0.459615384615,0.443649367848
G39013504001001,391354001001,G39013504001001,391354001001,1,1,1,1,1,1
G39013504001002,391354001002,G39013504001003,391354001003,1,1,1,1,1,1
G39013504001003,391354001003,G39013504001003,391354001003,1,1,1,1,1,1
G39013504001004,391354001004,G39013504001002,391354001002,1,1,1,1,1,1
G39013504101001,391354101001,G39013504101001,391354101001,1,1,1,1,1,1
G39013504101002,391354101002,G39013504101002,391354101002,1,1,1,1,1,1
G39013504201001,391354201001,G39013504201001,391354201001,1,1,1,1,1,1
G39013504201002,391354201002,G39013504201002,391354201002,1,1,1,1,1,1
G39013504201003,391354201003,G39013504201003,391354201003,1,1,1,1,1,1
G39013504201004,391354201004,G39013504201004,391354201004,1,1,1,1,1,1
G39013504301001,391354301001,G39013504301001,391354301001,1,1,1,1,1,1
G39013504301002,391354301002,G39013504301002,391354301002,1,1,1,1,1,1
G39013504401001,391354401001,G39013504401001,391354401001,1,1,1,1,1,1
G39013504401002,391354401002,G39013504401002,391354401002,1,1,1,1,1,0.999703989434
G39013504401002,391354401002,G39013504801002,391354801002,0,0,0,0,0,2.96010566e-4
G39013504501001,391354501001,G39013504501001,391354501001,1,1,1,1,1,1
G39013504501002,391354501002,G39013504501002,391354501002,1,1,1,1,1,1
G39013504550011,391354550011,G39013504550011,391354550011,1,1,1,1,1,1
G39013504550012,391354550012,G39013504550012,391354550012,1,1,1,1,1,1
G39013504550021,391354550021,G39013504550021,391354550021,1,1,1,1,1,1
G39013504550022,391354550022,G39013504550022,391354550022,1,1,1,1,1,1
G39013504550023,391354550023,G39013504550023,391354550023,1,1,1,1,1,1
G39013504550024,391354550024,G39013504550024,391354550024,1,1,1,1,1,1
G39013504550025,391354550025,G39013504550025,391354550025,1,1,1,1,1,1
G39013504601001,391354601001,G39013504601001,391354601001,1,1,1,1,1,1
G39013504601002,391354601002,G39013504601002,391354601002,1,1,1,1,1,1
G39013504601003,391354601003,G39013504601003,391354601003,1,1,1,1,1,0.999891062919
G39013504601003,391354601003,G39013504601002,391354601002,0,0,0,0,0,1.08937081e-4
G39013504701011,391354701011,G39013504701011,391354701011,1,1,1,1,1,1
G39013504701012,391354701012,G39013504701012,391354701012,1,1,1,1,1,1
